Item_Root	-	0.000000 0.000000 -0.000000	0.707107 -0.000000 0.000000 0.707107	1.000000 1.000000 1.000000	-	0	-
Icon	-	0.000000 0.365730 -0.099650	-0.707107 -0.000000 0.000000 0.707107	1.000000 1.000000 1.000000	Item_Root	0	-
Bone_0	canned_bacon_bone_0.txt	0.000000 0.000000 -0.000000	0.000000 0.000000 -0.000000 1.000000	0.001000 0.001000 0.001000	Item_Root	1	canned_bacon_albedo.png
Model_2	canned_bacon_model_2.txt	0.000000 0.000000 0.100000	0.000000 0.000000 -0.000000 1.000000	1.000000 1.000000 1.000000	Item_Root	1	canned_bacon_texture.png
Model_3	canned_bacon_model_3.txt	0.000000 0.000000 -0.000000	0.000000 0.000000 -0.000000 1.000000	0.001000 0.001000 0.001000	Item_Root	1	canned_bacon_texture.png
Bone_1	canned_bacon_bone_1.txt	0.000000 0.000000 -0.000000	0.000000 0.000000 -0.000000 1.000000	0.001000 0.001000 0.001000	Item_Root	1	canned_bacon_albedo.png
Bone_2	canned_bacon_bone_2.txt	0.000000 0.000000 -0.000000	0.000000 0.000000 -0.000000 1.000000	0.001000 0.001000 0.001000	Item_Root	1	canned_bacon_albedo.png
Bone_3	canned_bacon_bone_3.txt	0.000000 0.000000 -0.000000	0.000000 0.000000 -0.000000 1.000000	0.001000 0.001000 0.001000	Item_Root	1	canned_bacon_albedo.png
Bone_4	canned_bacon_bone_4.txt	0.000000 0.000000 -0.000000	0.000000 0.000000 -0.000000 1.000000	0.001000 0.001000 0.001000	Item_Root	1	canned_bacon_albedo.png
Bone_5	canned_bacon_bone_5.txt	0.000000 0.000000 -0.000000	0.000000 0.000000 -0.000000 1.000000	0.001000 0.001000 0.001000	Item_Root	1	canned_bacon_albedo.png
Bone_6	-	0.000000 0.000000 0.100000	0.000000 0.000000 -0.000000 1.000000	1.000000 1.000000 1.000000	Item_Root	0	-
Model_1	canned_bacon_model_1.txt	0.000000 0.000000 -0.000000	-0.000000 -0.000000 0.000000 1.000000	1.000000 1.000000 1.000000	Bone_6	0	canned_bacon_texture.png
Model_0	canned_bacon_model_0.txt	0.000000 0.000000 -0.000000	-0.000000 -0.000000 0.000000 1.000000	1.000000 1.000000 1.000000	Bone_6	1	canned_bacon_texture.png
