bag_chips	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Item_Root
bag_mre	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Bone_6,Bone_7,Bone_8,Bone_9,Item_Root
bar_candy	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Item_Root
bar_chocolate	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Item_Root
bar_energy	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Item_Root
bar_granola	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Item_Root
beef_cooked	Bone_0,Bone_1,Bone_2,Item_Root
beef_raw	Bone_0,Bone_1,Bone_2,Item_Root
bread	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root,Model_1
cake	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Item_Root
cake_upgraded	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Item_Root
canned_bacon	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Bone_6,Item_Root,Model_2,Model_3
canned_beans	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root,Model_2,Model_3,Stat_Tracker
canned_beef	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Bone_6,Item_Root,Model_2,Model_3
canned_ham	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Bone_6,Item_Root,Model_2,Model_3
canned_pasta	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root,Model_2,Model_3,Stat_Tracker
canned_sardines	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Bone_6,Item_Root,Model_2,Model_3
canned_soup_chicken	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root,Model_2,Model_3,Stat_Tracker
canned_soup_tomato	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root,Model_2,Model_3,Stat_Tracker
canned_tuna	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Bone_6,Bone_7,Item_Root,Model_2,Model_3
chewing_gum	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Item_Root
doughnut	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root
