ac_0	Metal_Static
ac_1	Metal_Static
ac_2	Metal_Static
agriculture_0	Metal_Static
aircraft_carrier_0	Metal_Static
airdrop	Cloth_Static
airport_0	Concrete_Static
airport_1	Concrete_Static
airport_2	Concrete_Static
airport_3	Concrete_Static
airport_4	Concrete_Static
ambulance	Metal_Static
apartment_0	Wood_Static
apartment_1	Wood_Static
apartment_2	Wood_Static
apartment_3	Wood_Static
apartment_4	Wood_Static
apartment_5	Wood_Static
apc_desert	Metal_Static
apc_forest	Metal_Static
arch	Concrete_Static
arena_0	Concrete_Static
artifact_0	Metal_Static
artifact_1	Metal_Dynamic
artifact_1_off	Metal_Dynamic
artifact_1_on	Metal_Dynamic
artifact_2	Metal_Dynamic
artifact_2_off	Metal_Dynamic
artifact_2_on	Metal_Dynamic
artifact_3	Metal_Dynamic
artifact_3_off	Metal_Dynamic
artifact_3_on	Metal_Dynamic
atm_0	Metal_Static
baggage_0	Metal_Static
baggage_1	Wood_Static
baggage_2	Metal_Static
bank_0	Wood_Static
barbecue_0	Metal_Static
barbecue_1	Metal_Dynamic
barn_0	Wood_Static
barn_1	Wood_Static
barn_2	Wood_Static
barnacle_0	Gravel_Dynamic
barnacle_1	Gravel_Dynamic
barnacle_2	Gravel_Dynamic
barnacle_3	Gravel_Dynamic
barnacle_4	Gravel_Dynamic
barnacle_5	Gravel_Dynamic
barnacle_6	Gravel_Dynamic
barnacle_7	Gravel_Dynamic
barnacle_8	Gravel_Dynamic
barracks_0	Concrete_Static
barracks_1	Concrete_Static
barracks_2	Concrete_Static
barracks_3	Concrete_Static
barracks_4	Concrete_Static
barracks_5	Concrete_Static
barracks_6	Concrete_Static
barracks_france_0	Concrete_Static
barracks_france_1	Concrete_Static
barracks_france_2	Concrete_Static
barrel_0	Metal_Static
barrel_1	Metal_Static
barrel_2	Metal_Static
barrel_3	Metal_Static
baseball_0	Gravel_Static
basketball_0	Metal_Dynamic
battery_00	Metal_Static
battery_00_off	Metal_Static
bed_0	Cloth_Static
bed_1	Cloth_Static
bed_2	Cloth_Static
bed_3_empty	Cloth_Static
bed_3_full	Cloth_Static
bed_4	Cloth_Static
beer_bottle_0	Tile_Dynamic
beer_storage_0	Metal_Static
beer_storage_1	Metal_Static
bench_metal_0	Metal_Static
bench_wood_0	Wood_Dynamic
bench_wood_1	Wood_Static
bench_wood_2	Wood_Static
bielefeld	Metal_Dynamic
big_snowman_00	Snow
big_snowman_00_off	Snow
big_snowman_01	Snow
big_snowman_01_off	Snow
big_snowman_02	Snow
big_snowman_02_off	Snow
big_snowman_03	Wood_Static
big_snowman_03_off	Wood_Static
big_snowman_04	Tile_Static
big_snowman_04_off	Tile_Static
big_snowman_05	Tile_Static
big_snowman_05_off	Tile_Static
big_snowman_06	Tile_Static
big_snowman_06_off	Tile_Static
billboard_0	Metal_Dynamic
billboard_1	Metal_Dynamic
billboard_10	Metal_Dynamic
billboard_11	Metal_Dynamic
billboard_12	Metal_Dynamic
billboard_13	Metal_Dynamic
billboard_14	Metal_Dynamic
billboard_15	Metal_Dynamic
billboard_16	Metal_Dynamic
billboard_2	Metal_Dynamic
billboard_3	Metal_Dynamic
billboard_4	Metal_Dynamic
billboard_5	Metal_Dynamic
billboard_6	Metal_Dynamic
billboard_7	Metal_Dynamic
billboard_8	Metal_Dynamic
billboard_9	Metal_Dynamic
biodome_0	Metal_Static
bistro_0	Tile_Static
blade_0	Metal_Static
bleacher_0	Metal_Static
block_parking_0	Concrete_Static
block_road_0	Concrete_Static
block_road_1	Concrete_Static
board_0	Wood_Dynamic
boat_0	Wood_Static
boat_1	Wood_Static
boat_2	Wood_Static
boat_3	Wood_Static
boat_5	Metal_Static
bodybag_0	Cloth_Dynamic
bollard_0	Metal_Dynamic
bone_0	Concrete_Dynamic
bone_1	Concrete_Dynamic
bone_2	Concrete_Dynamic
bone_3	Concrete_Dynamic
bone_4	Concrete_Dynamic
book_black	Cloth_Dynamic
book_blue	Cloth_Dynamic
book_green	Cloth_Dynamic
book_orange	Cloth_Dynamic
book_purple	Cloth_Dynamic
book_random	Cloth_Dynamic
book_red	Cloth_Dynamic
book_white	Cloth_Dynamic
book_yellow	Cloth_Dynamic
booth_0	Cloth_Static
booth_1	Metal_Dynamic
botanist_0	Wood_Static
boulder_00	Gravel_Static
boulder_01	Gravel_Static
boulder_02	Gravel_Static
boulder_03	Gravel_Static
boulder_04	Gravel_Static
boulder_05	Gravel_Static
boulder_06	Gravel_Static
boulder_07	Gravel_Static
boulder_08	Gravel_Static
boulder_09	Gravel_Static
boulder_10	Gravel_Static
boulder_11	Gravel_Static
boulder_12	Gravel_Static
boulder_13	Gravel_Static
boulder_14	Gravel_Static
boulder_15	Gravel_Static
boulder_16	Gravel_Static
boulder_17	Gravel_Static
boulder_18	Gravel_Static
boulder_19	Gravel_Static
boulder_20	Gravel_Static
boulder_21	Gravel_Static
boulder_22	Gravel_Static
boulder_22_peaks	Gravel_Static
boulder_22_pei	Gravel_Static
boulder_22_russia	Gravel_Static
bowl_00	Metal_Static
bricks_0	Concrete_Static
bricks_1	Concrete_Static
bricks_2	Concrete_Static
bricks_3	Concrete_Static
bridge_cap_3	Concrete_Static
bridge_line_0	Concrete_Static
bridge_line_1	Concrete_Static
bridge_line_2	Wood_Static
bridge_line_3	Concrete_Static
bridge_line_4	Metal_Static
bridge_line_5	Wood_Static
bridge_line_6	Concrete_Static
bridge_line_7	Concrete_Static
bridge_line_broken_0	Concrete_Static
bridge_line_broken_1	Concrete_Static
bridge_line_broken_2	Concrete_Static
bridge_line_broken_3	Concrete_Static
bridge_line_cap_0	Concrete_Static
bridge_line_cap_1	Concrete_Static
bridge_line_cap_2	Wood_Static
bridge_line_cap_4	Metal_Static
bridge_line_cap_5	Concrete_Static
bridge_line_cap_6	Concrete_Static
bridge_ramp_0	Concrete_Static
bridge_ramp_1	Concrete_Static
bridge_ramp_2	Concrete_Static
bridge_ramp_3	Concrete_Static
bridge_turn_1	Concrete_Static
bridge_turn_2	Concrete_Static
broadcast_0_off	Metal_Dynamic
broadcast_0_on	Metal_Dynamic
broadcast_1_off	Metal_Dynamic
broadcast_1_on	Metal_Dynamic
broadcast_2_off	Metal_Dynamic
broadcast_2_on	Metal_Dynamic
bunker_0	Concrete_Static
bunker_1	Concrete_Static
bunker_2	Concrete_Static
bunker_3	Concrete_Static
bunker_4	Concrete_Static
bunker_5	Metal_Static
bunker_6	Concrete_Static
bus	Metal_Static
cafe_0	Tile_Static
cafe_1	Wood_Static
camera_0	Metal_Dynamic
candle_0	Cloth_Static
candle_1	Metal_Static
canister_0	Concrete_Static
canister_1	Concrete_Static
car_lift_0	Metal_Dynamic
cardboard_0	Wood_Dynamic
cardboard_1	Wood_Dynamic
cardboard_2	Wood_Dynamic
cardboard_3	Wood_Dynamic
cargo_evidence	Metal_Dynamic
castle_0	Wood_Static
castle_1	Tile_Static
castle_2	Concrete_Static
castle_3	Concrete_Static
cave_0_pei	Gravel_Static
chair_beach_0	Cloth_Dynamic
chair_beach_1	Cloth_Dynamic
chair_beach_2	Cloth_Dynamic
chair_car_0	Cloth_Static
chair_car_1	Cloth_Static
chair_lawn_0	Metal_Dynamic
chair_lawn_1	Metal_Dynamic
chair_metal_0	Metal_Dynamic
chair_metal_1	Metal_Dynamic
chair_wood_0	Wood_Dynamic
chair_wood_1	Wood_Dynamic
chandelier_0	Metal_Dynamic
checkout_0	Metal_Static
chemicals_00	Metal_Static
chemicals_00_off	Metal_Static
chess_0	Wood_Dynamic
chute_wood_0	Wood_Static
cinderblock	Concrete_Static
circle_00	Tile_Static
circle_01	Tile_Static
circle_02	Tile_Static
circuit_0	Metal_Dynamic
clock_0	Metal_Dynamic
clothes_0	Tile_Static
clothes_1	Tile_Static
coalition_catwalk_0	Metal_Static
coalition_catwalk_1	Metal_Static
coalition_catwalk_2	Metal_Static
coalition_catwalk_3	Metal_Static
coat_0	Metal_Dynamic
coffee_0	Metal_Dynamic
coil_0	Wood_Static
coil_0_placeable	Metal_Dynamic
coil_0_takeable	Metal_Dynamic
coil_0_used	Metal_Dynamic
coil_1_placeable	Metal_Dynamic
coil_1_takeable	Metal_Dynamic
coil_1_used	Metal_Dynamic
coil_2_placeable	Metal_Dynamic
coil_2_takeable	Metal_Dynamic
coil_2_used	Metal_Dynamic
computer_0	Metal_Dynamic
computer_1	Metal_Dynamic
computer_2	Metal_Dynamic
computer_3	Metal_Dynamic
computer_4	Metal_Dynamic
construction_0	Concrete_Static
container_0	Metal_Dynamic
container_1	Metal_Dynamic
container_2	Metal_Dynamic
container_3	Metal_Dynamic
container_4	Metal_Dynamic
container_5	Metal_Dynamic
container_6	Metal_Dynamic
container_7	Metal_Dynamic
control_0	Metal_Static
control_1	Metal_Static
control_2	Metal_Static
control_3	Metal_Static
control_4	Metal_Static
control_5	Metal_Static
control_6	Metal_Static
control_7	Metal_Static
conveyor_0	Metal_Static
conveyor_1	Metal_Static
conveyor_2	Metal_Static
cooler_0	Metal_Dynamic
cooler_1	Metal_Static
cooler_2	Tile_Dynamic
cooler_beach_0	Metal_Dynamic
cooler_beach_1	Metal_Dynamic
cooler_beach_2	Metal_Dynamic
couch_0	Cloth_Static
couch_1	Cloth_Static
counter_0	Wood_Dynamic
counter_1	Wood_Static
counter_2	Metal_Dynamic
counter_3	Metal_Static
craft_00	Tile_Static
craft_01	Tile_Static
craft_02	Tile_Static
crane_0	Metal_Static
crane_1	Metal_Static
crate_0	Wood_Static
crate_1	Metal_Static
crate_10	Metal_Static
crate_11	Metal_Static
crate_2	Metal_Static
crate_3	Wood_Static
crate_4	Metal_Static
crate_5	Metal_Static
crate_6	Metal_Static
crate_7	Metal_Static
crate_8	Cloth_Static
crate_9	Cloth_Static
crate_france_0	Metal_Static
crate_france_1	Metal_Static
crop_4	Metal_Static
crop_5	Metal_Static
cross	Wood_Static
crossing_0	Metal_Dynamic
crossing_1	Metal_Dynamic
crossing_2	Metal_Dynamic
dam_0	Concrete_Static
dam_1	Metal_Static
dam_2	Concrete_Static
debris_0	Concrete_Static
debris_1	Concrete_Static
debris_2	Concrete_Static
debris_3	Concrete_Static
defcon	Metal_Static
demo_building	Tile_Static
diner_0	Wood_Static
diner_1	Tile_Static
diner_2	Tile_Static
diner_sign_0	Metal_Static
dino_skull	Metal_Static
directions_0	Metal_Dynamic
disher_0	Metal_Dynamic
divider_0	Wood_Dynamic
divider_1	Cloth_Dynamic
dl_garbage	Cloth_Dynamic
dock_0	Wood_Static
dock_1	Metal_Static
dock_2	Wood_Static
dock_3	Wood_Static
door_aircraft_carrier	Metal_Dynamic
door_blast	Concrete_Dynamic
door_chamber	Gravel_Dynamic
door_jail	Metal_Static
door_prison_0	Metal_Static
door_prison_1	Metal_Static
door_prison_2	Metal_Static
door_prison_slide	Metal_Dynamic
door_prison_swing	Metal_Dynamic
door_research	Metal_Dynamic
door_stable_bottom	Wood_Static
door_stable_top	Wood_Static
door_vault	Metal_Static
drill	Metal_Static
dryer_0	Metal_Dynamic
dumpster_0	Metal_Static
dumpster_1	Metal_Static
dumpster_2	Metal_Static
dumpster_3	Metal_Dynamic
dumpster_4	Metal_Dynamic
dumpster_5	Metal_Dynamic
dumpster_6	Concrete_Static
dumpster_7	Concrete_Static
dumpster_8	Metal_Static
elevator_0	Metal_Static
elevator_1	Metal_Static
engine_off	Metal_Static
engine_on	Metal_Static
explorer	Metal_Static
factory_0	Concrete_Static
fence_coalition_0	Concrete_Static
fence_coalition_1	Concrete_Static
fence_coalition_2	Concrete_Static
fence_coalition_3	Metal_Static
fence_logs_0	Wood_Static
fence_metal_0	Metal_Dynamic
fence_metal_1	Metal_Static
fence_metal_2	Metal_Static
fence_metal_3	Metal_Static
fence_metal_4	Metal_Static
fence_metal_broken_0	Metal_Dynamic
fence_metal_broken_1	Metal_Static
fence_road_0	Metal_Dynamic
fence_road_broken_0	Metal_Dynamic
fence_stone_0	Concrete_Static
fence_stone_1	Concrete_Static
fence_stone_broken_0	Concrete_Static
fence_wood_0	Wood_Dynamic
fence_wood_1	Wood_Dynamic
fence_wood_2	Wood_Dynamic
fence_wood_3	Wood_Static
fence_wood_broken_0	Wood_Dynamic
fence_wood_broken_1	Wood_Dynamic
fence_wood_broken_2	Wood_Dynamic
fence_wood_broken_3	Wood_Static
files_0	Metal_Dynamic
files_1	Metal_Dynamic
fire_0	Tile_Static
fire_1	Tile_Static
fire_2	Wood_Static
fire_hydrant_0	Metal_Dynamic
firetruck	Metal_Static
flag_0	Metal_Dynamic
flag_american	Metal_Dynamic
flag_canadian	Metal_Dynamic
flag_coalition	Metal_Dynamic
flag_french	Metal_Dynamic
flag_german	Metal_Dynamic
flag_irish	Metal_Dynamic
flag_progresspride	Metal_Dynamic
flag_russian	Metal_Dynamic
flag_ukrainian	Metal_Dynamic
fountain_0	Concrete_Static
fridge_0	Metal_Dynamic
fridge_1	Metal_Dynamic
fridge_random	Metal_Dynamic
garbage_0	Cloth_Dynamic
garbage_1	Cloth_Dynamic
gas_0	Tile_Static
gas_1	Wood_Static
gas_2	Tile_Static
gas_cover_0	Concrete_Static
gas_pump_0	Metal_Static
gas_pump_1	Metal_Static
gas_sign_0	Metal_Static
gaz	Metal_Static
glass_0	Tile_Dynamic
glass_1	Tile_Dynamic
golfcart	Metal_Static
grass_0	Foliage_Static
grass_1	Foliage_Static
grass_2	Gravel_Static
grass_3	Gravel_Static
grass_4	Foliage_Static
grass_5	Foliage_Static
grass_6	Foliage_Static
grass_7	Foliage_Static
grass_8	Foliage_Static
grass_9	Foliage_Static
grass_france_0	Foliage_Static
grass_france_1	Foliage_Static
grave_0	Gravel_Dynamic
grave_1	Wood_Static
grave_2	Wood_Static
grave_keig	Concrete_Static
grave_swansong	Concrete_Static
greenhouse_0	Wood_Static
grocer_0	Tile_Static
grocer_1	Tile_Static
guns_0	Concrete_Static
hangar_0	Metal_Static
hangar_1	Metal_Static
harbor_0	Metal_Static
harbor_1	Metal_Static
hardware_0	Tile_Static
hatchback_black	Metal_Static
hatchback_blue	Metal_Static
hatchback_green	Metal_Static
hatchback_orange	Metal_Static
hatchback_purple	Metal_Static
hatchback_red	Metal_Static
hatchback_white	Metal_Static
hatchback_yellow	Metal_Static
haybale_0	Cloth_Dynamic
haybale_1	Cloth_Static
haybale_2	Cloth_Dynamic
haybale_3	Cloth_Static
hedge_0	Foliage_Static
hedge_1	Foliage_Static
heli_0	Metal_Static
heli_1	Metal_Static
heli_2	Metal_Static
heli_3	Metal_Static
heli_4	Metal_Static
helipad_0	Concrete_Static
hesco_0	Gravel_Static
hesco_1	Gravel_Static
hesco_2	Gravel_Static
hesco_3	Gravel_Static
hockey_0	Wood_Static
hockey_1	Metal_Static
house_00	Wood_Static
house_00_burned	Wood_Static
house_01	Wood_Static
house_01_burned	Wood_Static
house_02	Wood_Static
house_02_burned	Wood_Static
house_03	Wood_Static
house_03_burned	Wood_Static
house_04	Wood_Static
house_04_burned	Wood_Static
house_05	Wood_Static
house_05_burned	Wood_Static
house_06	Wood_Static
house_06_burned	Wood_Static
house_07	Wood_Static
house_07_burned	Wood_Static
house_08	Wood_Static
house_08_burned	Wood_Static
house_09	Wood_Static
house_09_burned	Wood_Static
house_10	Wood_Static
house_11	Wood_Static
house_12	Wood_Static
house_13	Wood_Static
humvee_desert	Metal_Static
humvee_forest	Metal_Static
ice_0	Ice
ice_1	Ice
ice_2	Ice
ice_box_0	Metal_Static
icicle_0	Tile_Dynamic
icicle_1	Tile_Dynamic
igloo_0	Snow
indicator_0_off	Metal_Dynamic
indicator_0_on	Metal_Dynamic
indicator_1_off	Metal_Dynamic
indicator_1_on	Metal_Dynamic
indicator_2_off	Metal_Dynamic
indicator_2_on	Metal_Dynamic
ingredients_00	Tile_Static
ingredients_00_off	Tile_Static
ingredients_01	Tile_Static
ingredients_01_off	Tile_Static
ingredients_02	Tile_Static
ingredients_02_off	Tile_Static
ingredients_03	Tile_Static
ingredients_04	Tile_Static
inukshuk	Gravel_Dynamic
jaspermemorial	Metal_Static
jeep_desert	Metal_Static
jeep_forest	Metal_Static
jet_0	Metal_Static
jet_part	Metal_Dynamic
jetski_black	Metal_Static
jetski_blue	Metal_Static
jetski_green	Metal_Static
jetski_orange	Metal_Static
jetski_purple	Metal_Static
jetski_red	Metal_Static
jetski_white	Metal_Static
jetski_yellow	Metal_Static
junglegym_0	Metal_Static
keg_0	Metal_Static
ladder_metal_0	Metal_Static
ladder_wood_0	Wood_Static
lamp_0	Metal_Dynamic
lamp_1	Metal_Dynamic
liberator_strong	Concrete_Dynamic
liberator_weak	Concrete_Dynamic
library_0	Wood_Static
lifeguard_0	Wood_Dynamic
lifeguard_1	Cloth_Dynamic
light_0	Metal_Dynamic
light_1	Metal_Static
light_2	Metal_Dynamic
light_3	Metal_Dynamic
lighthouse_0	Wood_Static
line_parking_0	Concrete_Static
line_parking_1	Concrete_Static
lobby_0	Wood_Silent
lobby_1	Wood_Silent
lodge_0	Wood_Static
lodge_1	Wood_Static
lodge_2	Wood_Static
lodge_3	Wood_Static
logs_0	Wood_Static
ls_promo_0	Concrete_Dynamic
ls_promo_1	Metal_Static
luggage_black	Cloth_Dynamic
luggage_blue	Cloth_Dynamic
luggage_car	Metal_Static
luggage_green	Cloth_Dynamic
luggage_orange	Cloth_Dynamic
luggage_purple	Cloth_Dynamic
luggage_random	Cloth_Dynamic
luggage_red	Cloth_Dynamic
luggage_white	Cloth_Dynamic
luggage_yellow	Cloth_Dynamic
machinery_0	Metal_Static
machinery_1	Metal_Static
machinery_2	Metal_Static
machinery_3	Metal_Static
machinery_4	Metal_Static
machinery_5	Metal_Static
mailbox_0	Metal_Dynamic
mall_0	Tile_Static
manhole_0	Metal_Static
mannequin_0	Cloth_Dynamic
mannequin_1	Metal_Static
mannequin_2	Metal_Static
mansion_0	Wood_Static
mechanic_0	Tile_Static
mechanic_1	Tile_Static
medic_0	Tile_Static
medic_1	Tile_Static
medic_2	Tile_Static
medic_cover_0	Concrete_Static
microwave_0	Metal_Dynamic
military_sign_0	Metal_Static
mill_0	Wood_Static
minecart	Metal_Static
minehole	Wood_Static
missile_0	Metal_Static
missile_1	Metal_Static
mobile_0	Wood_Static
monolith	Gravel_Static
monument_0	Metal_Static
moon_lander	Metal_Static
newspaper	Cloth_Dynamic
note	Cloth_Static
off_roader_black	Metal_Static
off_roader_blue	Metal_Static
off_roader_green	Metal_Static
off_roader_orange	Metal_Static
off_roader_purple	Metal_Static
off_roader_red	Metal_Static
off_roader_white	Metal_Static
off_roader_yellow	Metal_Static
office_0	Concrete_Static
office_1	Concrete_Static
office_2	Concrete_Static
office_3	Concrete_Static
oil_0	Metal_Static
oktoberfest_0	Wood_Static
oven_0	Metal_Dynamic
oven_1	Metal_Static
paint	Metal_Dynamic
pallet_wood_0	Wood_Static
phantom	Metal_Static
phone_0	Metal_Dynamic
pipe_0	Concrete_Static
pipe_1	Metal_Static
pipe_2	Metal_Static
pipe_3	Metal_Static
plane_0	Metal_Static
plane_1	Metal_Static
plane_2	Metal_Static
plane_3	Metal_Static
plane_4	Metal_Static
plane_5	Metal_Static
podium_0	Wood_Static
podium_1	Wood_Static
police	Metal_Static
police_0	Tile_Static
police_1	Wood_Static
police_2	Tile_Static
post_0	Tile_Static
poster_0	Cloth_Dynamic
power_line_0	Wood_Dynamic
power_line_1	Metal_Static
present_0	Cloth_Dynamic
present_1	Cloth_Dynamic
present_2	Cloth_Dynamic
present_3	Cloth_Dynamic
present_4	Cloth_Dynamic
prison_0	Concrete_Static
propaganda_coalition_0_off	Cloth_Dynamic
propaganda_coalition_0_on	Cloth_Dynamic
propaganda_coalition_1_off	Cloth_Dynamic
propaganda_coalition_1_on	Cloth_Dynamic
propaganda_coalition_2_off	Cloth_Dynamic
propaganda_coalition_2_on	Cloth_Dynamic
propaganda_coalition_3_off	Cloth_Dynamic
propaganda_coalition_3_on	Cloth_Dynamic
propaganda_coalition_4_off	Cloth_Dynamic
propaganda_coalition_4_on	Cloth_Dynamic
propane_0	Metal_Static
pumpkin_0	Foliage_Static
puzzle_snowman_00	Snow
quad_black	Metal_Static
quad_blue	Metal_Static
quad_green	Metal_Static
quad_orange	Metal_Static
quad_purple	Metal_Static
quad_red	Metal_Static
quad_white	Metal_Static
quad_yellow	Metal_Static
quarantine_0	Metal_Dynamic
quarry_0	Concrete_Static
quarry_1	Concrete_Static
quarry_catwalk_0	Metal_Static
quarry_catwalk_1	Metal_Static
quarry_catwalk_2	Metal_Static
quarry_catwalk_3	Metal_Static
quarry_catwalk_4	Metal_Static
quarry_conveyor_0	Metal_Static
quarry_conveyor_1	Metal_Static
quarry_conveyor_2	Metal_Static
quarry_funnel_0	Metal_Static
quest_present_00	Cloth_Dynamic
quest_present_01	Cloth_Dynamic
quest_present_03	Tile_Static
quest_present_03_off	Tile_Static
quest_present_04	Tile_Static
quest_present_04_off	Tile_Static
quest_present_05	Tile_Static
quest_present_05_off	Tile_Static
quest_present_06	Tile_Static
